,sqfeet,beds,baths,income,density,rental,sale,TBE
72,571.472071294939,1,1,13796.393209989845,19368.38775639106,1689.5433650793652,49300.0,29.17948187597077
73,571.472071294939,1,1,13935.452363252392,19368.38775639106,1689.5433650793652,49300.0,29.17948187597077
74,571.472071294939,1,1,13920.837125200384,19368.38775639106,1689.5433650793652,49300.0,29.17948187597077
75,571.472071294939,1,1,13856.74478553932,19368.38775639106,1689.5433650793652,49300.0,29.17948187597077
76,571.472071294939,1,1,13935.452363252392,19368.38775639106,1689.5433650793652,49300.0,29.17948187597077
77,571.472071294939,1,1,13942.289075720957,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
78,571.472071294939,1,1,13942.289075720957,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
79,571.472071294939,1,1,13856.11132900434,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
80,571.472071294939,1,1,13942.289075720957,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
81,571.472071294939,1,1,14295.211961845776,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
82,571.472071294939,1,1,12867.545325277893,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
83,571.472071294939,1,1,14295.211961845776,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
84,571.472071294939,1,1,14295.211961845776,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
85,571.472071294939,1,1,12867.545325277893,19284.577313638416,1689.5633650793652,49300.0,29.17913646741754
86,571.472071294939,1,1,16793.8570840109,19284.577313638416,1690.943365079365,57482.0,33.994042134759525
87,557.9202242595034,1,1,11375.39992135266,20142.587122599096,1750.399142857143,56396.5,32.219222815628825
88,558.4921339932032,1,1,11375.39992135266,20138.154081937977,1745.019142857143,56396.5,32.318556636382375
89,571.472071294939,1,1,12867.545325277893,19284.577313638416,1716.5852222222222,61125.0,35.60848550290444
90,571.472071294939,1,1,12867.545325277893,19368.38775639106,1715.4552222222223,61125.0,35.63194142766251
91,571.472071294939,1,1,12867.545325277893,19368.38775639106,1715.4552222222223,61125.0,35.63194142766251
92,558.4921339932032,1,1,11375.39992135266,20138.154081937977,1745.019142857143,56396.5,32.318556636382375
93,511.965775214307,1,1,11377.314847570606,20083.38490008594,1938.31,68708.0,35.447374259019455
94,511.965775214307,1,1,11402.440797341857,20083.38490008594,1938.31,68708.0,35.447374259019455
95,511.965775214307,1,1,11402.440797341857,20083.38490008594,1938.31,68708.0,35.447374259019455
96,720.843575059861,1,2,11934.872182766192,20142.807783757584,2106.2249047619052,85746.5,40.71098950835598
97,708.8663577855699,1,2,11934.872182766192,20204.604924862677,2110.822904761905,87032.0,41.23131305978365
98,826.1695683365228,1,2,15366.60169041852,19775.712641023652,2572.937873015873,104144.0,40.47668662824239
99,968.8972459685878,1,2,19563.555449545467,19775.712641023652,2817.2901428571427,136803.0,48.558363911095725
